Date,7203.T,8035.T,9984.T,AAPL,AZN.L,BAS.DE,BRK-B,BTC-USD,CL=F,DX-Y.NYB,EEM,GC=F,HG=F,HYG,JPM,LE=F,LQD,MSFT,NVDA,RIO.L,SAP.DE,SHEL.L,SIE.DE,SPY,TLT,VNQ,XBI,XLE,XLF,XLK,XLP,XLU,XLV,XLY,ZC=F,ZW=F,^GDAXI,^IRX,^N225,^TNX,^VIX
2018-05-02,1132.7421875,5546.0908203125,1009.2346801757812,41.44285583496094,5191.77490234375,53.01679611206055,193.30999755859375,9235.919921875,67.93000030517578,92.51000213623047,38.57585525512695,1302.5999755859375,3.047499895095825,55.73907470703125,86.76253509521484,104.8499984741211,86.0053939819336,86.21073150634766,5.598239421844482,4003.501708984375,81.4774398803711,2522.177001953125,76.91632080078125,232.5874786376953,94.19136810302734,56.22162628173828,86.63957977294922,26.004716873168945,23.309988021850586,30.64680290222168,39.51631164550781,19.962438583374023,70.77926635742188,47.77339172363281,396.0,525.75,12802.25,1.784999966621399,22472.779296875,2.9639999866485596,15.970000267028809
2018-05-03,1132.7421875,5546.0908203125,1009.2346801757812,41.5179557800293,5189.7783203125,52.11172866821289,191.61000061035156,9743.8603515625,68.43000030517578,92.41000366210938,38.49257278442383,1310.699951171875,3.059000015258789,55.732566833496094,86.21582794189453,106.5250015258789,86.0203628540039,86.72702026367188,5.76348352432251,3974.68408203125,81.56426239013672,2533.6357421875,76.50386047363281,232.07493591308594,94.61339569091797,56.18486785888672,85.12377166748047,25.944698333740234,23.112512588500977,30.716238021850586,39.476016998291016,19.935226440429688,70.1421127319336,47.56031036376953,399.5,540.5,12690.150390625,1.7879999876022339,22472.779296875,2.946000099182129,15.899999618530273
2018-05-04,1132.7421875,5546.0908203125,1009.2346801757812,43.146846771240234,5194.76953125,52.773826599121094,195.63999938964844,9700.759765625,69.72000122070312,92.56999969482422,38.66746520996094,1312.699951171875,3.065500020980835,55.7717399597168,87.17253112792969,106.05000305175781,86.14058685302734,87.73192596435547,5.913636684417725,4049.2099609375,82.85782623291016,2568.50634765625,77.61322021484375,235.07940673828125,94.75682830810547,56.802215576171875,86.5603256225586,26.071792602539062,23.413013458251953,31.299457550048828,40.04824447631836,20.024646759033203,70.70069885253906,48.185665130615234,398.75,527.5,12819.599609375,1.7929999828338623,22472.779296875,2.944000005722046,14.770000457763672
2018-05-07,1138.433837890625,5619.62890625,1005.78759765625,43.45900344848633,5194.76953125,53.951759338378906,197.05999755859375,9373.009765625,70.7300033569336,92.75,38.44260787963867,1312.199951171875,3.059499979019165,55.823944091796875,87.92826843261719,105.17500305175781,86.04296112060547,88.70919799804688,6.151608467102051,4049.2099609375,83.34400177001953,2568.50634765625,78.01146697998047,235.87484741210938,94.60543060302734,57.18436813354492,87.67987060546875,26.107101440429688,23.56755256652832,31.517009735107422,39.798423767089844,19.919679641723633,70.5959701538086,48.347801208496094,393.25,514.0,12948.1396484375,1.7929999828338623,22467.16015625,2.950000047683716,14.75
2018-05-08,1131.161376953125,5630.32470703125,1009.1160278320312,43.66790771484375,5228.7021484375,54.102935791015625,196.24000549316406,9234.8203125,69.05999755859375,93.12000274658203,38.65912628173828,1312.0,3.0404999256134033,55.73907470703125,89.23066711425781,106.30000305175781,86.01286315917969,88.33118438720703,6.194155216217041,3998.5322265625,83.7867660522461,2541.108154296875,78.43814849853516,235.87484741210938,94.51786804199219,56.897743225097656,87.25385284423828,26.311861038208008,23.730688095092773,31.58642578125,39.63721466064453,19.422077178955078,70.06351470947266,48.14396667480469,395.5,517.75,12912.2099609375,1.8350000381469727,22508.689453125,2.9690001010894775,14.710000038146973
2018-05-09,1173.6888427734375,5642.3583984375,1016.9616088867188,43.97537612915039,5246.666015625,54.260414123535156,199.8699951171875,9325.1796875,71.13999938964844,93.04000091552734,38.73408126831055,1311.300048828125,3.0394999980926514,55.83051300048828,91.17620849609375,105.67500305175781,85.99784851074219,89.37298583984375,6.327239990234375,4100.880859375,83.98643493652344,2623.801513671875,81.49602508544922,238.1547393798828,93.95245361328125,57.2798957824707,88.96781158447266,26.84847068786621,24.08269500732422,31.975238800048828,39.69363021850586,19.286012649536133,70.46504211425781,48.31074523925781,394.75,514.5,12943.0595703125,1.8450000286102295,22408.880859375,3.003999948501587,13.420000076293945
2018-05-10,1200.2486572265625,5681.1328125,993.1868896484375,44.604408264160156,5241.67626953125,55.041500091552734,201.1999969482422,9043.9404296875,71.36000061035156,92.6500015258789,39.54191207885742,1320.800048828125,3.0924999713897705,55.99371337890625,91.88368225097656,107.5250015258789,86.43360137939453,90.26728820800781,6.434847831726074,4169.94091796875,84.68096160888672,2624.152587890625,82.42050170898438,240.3816375732422,94.70897674560547,57.728214263916016,88.21485137939453,27.04970932006836,24.280162811279297,32.391841888427734,39.927364349365234,19.55813980102539,71.40771484375,48.48677444458008,394.75,507.75,13022.8701171875,1.8450000286102295,22497.1796875,2.9709999561309814,13.229999542236328
2018-05-11,1192.501708984375,5821.5244140625,1013.395263671875,44.43477249145508,5268.6240234375,54.720252990722656,199.3000030517578,8441.490234375,70.69999694824219,92.54000091552734,39.47529220581055,1319.0,3.0950000286102295,55.97413635253906,91.53799438476562,107.625,86.58382415771484,90.07366180419922,6.296319484710693,4197.26806640625,84.57679748535156,2646.572509765625,82.13606262207031,241.11505126953125,94.94791412353516,57.5297737121582,90.8006591796875,27.088542938232422,24.262989044189453,32.34554672241211,39.927364349365234,19.58535385131836,72.47258758544922,48.588687896728516,389.75,489.5,13001.240234375,1.8600000143051147,22758.48046875,2.9709999561309814,12.649999618530273
2018-05-14,1195.189697265625,5800.130859375,1025.63916015625,44.331077575683594,5284.591796875,54.65095901489258,199.17999267578125,8716.7900390625,70.95999908447266,92.58999633789062,39.52526092529297,1316.5,3.0785000324249268,55.9871940612793,91.57015991210938,104.625,86.42604064941406,90.37789916992188,6.316851615905762,4214.158203125,84.08194732666016,2651.554931640625,82.121826171875,241.22999572753906,94.44618225097656,57.037391662597656,91.9598159790039,27.27564811706543,24.24582290649414,32.340919494628906,39.911251068115234,19.51148796081543,72.95267486572266,48.68131637573242,389.0,480.5,12977.7099609375,1.8550000190734863,22865.859375,2.994999885559082,12.930000305175781
2018-05-15,1187.917236328125,5789.4345703125,1019.8145141601562,43.928184509277344,5281.5966796875,55.19898223876953,197.36000061035156,8510.3798828125,71.30999755859375,93.22000122070312,38.70909881591797,1288.9000244140625,3.0425000190734863,55.712982177734375,90.8707046508789,102.9749984741211,85.77249908447266,89.72332000732422,6.074426651000977,4202.732421875,82.90991973876953,2681.448486328125,82.61961364746094,239.56861877441406,93.37116241455078,56.11137008666992,91.42481231689453,27.28271484375,24.202896118164062,32.03541946411133,39.758113861083984,19.34821319580078,72.00996398925781,48.398765563964844,402.25,493.5,12970.0400390625,1.875,22818.01953125,3.0799999237060547,14.630000114440918
2018-05-16,1193.7667236328125,5747.98583984375,997.94189453125,44.33816146850586,5307.54638671875,55.797401428222656,197.8300018310547,8368.830078125,71.48999786376953,93.38999938964844,39.292076110839844,1290.199951171875,3.058500051498413,55.7847900390625,91.11995697021484,101.82499694824219,85.65984344482422,89.95484924316406,6.085559368133545,4322.47021484375,83.49158477783203,2667.498046875,83.18852996826172,240.57608032226562,93.01278686523438,55.94234085083008,92.59388732910156,27.378034591674805,24.24582290649414,32.17891311645508,40.04020309448242,19.19660186767578,72.41149139404297,48.80177307128906,399.25,494.25,12996.330078125,1.8650000095367432,22717.23046875,3.0950000286102295,13.420000076293945
2018-05-17,1194.399169921875,5802.80517578125,1000.3195190429688,44.05778503417969,5334.49462890625,55.99897003173828,197.49000549316406,8094.31982421875,71.48999786376953,93.47000122070312,38.69244384765625,1288.199951171875,3.0769999027252197,55.81743240356445,90.81444549560547,103.05000305175781,85.49456024169922,89.05664825439453,6.1276116371154785,4329.92138671875,84.16876220703125,2720.310302734375,83.6009750366211,240.372802734375,92.54293823242188,55.66306686401367,92.91094207763672,27.791086196899414,24.194311141967773,32.01228332519531,40.177207946777344,19.04109764099121,72.43769836425781,48.639644622802734,395.25,497.5,13114.6103515625,1.8630000352859497,22838.369140625,3.1089999675750732,13.430000305175781
2018-05-18,1196.9285888671875,5690.49267578125,999.84375,43.89755630493164,5230.69970703125,56.04305648803711,196.05999755859375,8250.9697265625,71.27999877929688,93.63999938964844,38.367652893066406,1290.199951171875,3.0510001182556152,55.75868225097656,89.34323120117188,102.4000015258789,85.84762573242188,89.22333526611328,6.083827495574951,4312.53369140625,84.43302154541016,2706.360107421875,83.58676147460938,239.7718963623047,93.33927917480469,55.73655319213867,92.70287322998047,27.575735092163086,23.996835708618164,31.8780460357666,39.927364349365234,19.044984817504883,72.62098693847656,48.57941436767578,402.5,518.25,13077.7197265625,1.8550000190734863,22930.359375,3.066999912261963,13.420000076293945
2018-05-21,1195.505615234375,5579.517578125,999.9628295898438,44.20856475830078,5406.3515625,56.04305648803711,197.91000366210938,8418.990234375,72.23999786376953,93.68000030517578,38.60083770751953,1290.199951171875,3.0855000019073486,55.83700942993164,90.16326141357422,104.92500305175781,85.90019989013672,90.3714828491211,6.041774749755859,4367.1845703125,84.43302154541016,2738.744384765625,83.58676147460938,241.57456970214844,93.38707733154297,56.39799118041992,90.92945861816406,27.858156204223633,24.168554306030273,32.155765533447266,40.09661102294922,19.142175674438477,72.69080352783203,48.84809494018555,402.75,507.25,13077.7197265625,1.8630000352859497,23002.369140625,3.065000057220459,13.079999923706055
2018-05-22,1189.972412109375,5588.87646484375,1004.3607788085938,44.09782028198242,5443.27978515625,56.56588363647461,198.1300048828125,8041.77978515625,72.12999725341797,93.61000061035156,38.73408126831055,1291.699951171875,3.11899995803833,55.876182556152344,90.8546371459961,104.9000015258789,85.81005859375,90.27888488769531,6.003678321838379,4387.05859375,84.66204833984375,2729.776611328125,83.77165985107422,240.90301513671875,93.24370574951172,56.47883987426758,91.35547637939453,27.487476348876953,24.33167839050293,32.1094856262207,40.024085998535156,19.21215057373047,72.55115509033203,48.6303825378418,404.75,521.5,13169.919921875,1.8930000066757202,22960.33984375,3.065000057220459,13.220000267028809
2018-05-23,1175.427734375,5607.59423828125,985.1033325195312,44.38056564331055,5443.27978515625,55.27457809448242,195.9499969482422,7557.81982421875,71.83999633789062,94.01000213623047,38.717430114746094,1289.300048828125,3.060499906539917,55.921875,90.43657684326172,105.44999694824219,86.17816162109375,91.35297393798828,6.127193927764893,4247.9443359375,84.93513488769531,2638.600830078125,82.7333984375,241.56578063964844,93.92061614990234,57.04473114013672,91.5833511352539,27.483938217163086,24.17713737487793,32.34554672241211,40.169158935546875,19.387088775634766,72.78682708740234,48.982425689697266,408.5,531.0,12976.83984375,1.8730000257492065,22689.740234375,3.003000020980835,12.579999923706055
2018-05-24,1139.54052734375,5607.59423828125,957.643798828125,44.331077575683594,5417.32958984375,54.871429443359375,194.8300018310547,7587.33984375,70.70999908447266,93.77999877929688,38.50922775268555,1303.699951171875,3.0855000019073486,55.95454025268555,89.4236068725586,104.4000015258789,86.4185791015625,91.02888488769531,6.130906105041504,4215.15234375,85.30509948730469,2588.778076171875,81.68091583251953,241.0709228515625,94.66920471191406,56.927127838134766,91.87066650390625,27.032052993774414,23.98825454711914,32.30851364135742,40.13692092895508,19.54647445678711,72.4987564086914,49.08898162841797,404.25,530.25,12855.08984375,1.8600000143051147,22437.009765625,2.9809999465942383,12.529999732971191
