Date,7203.T,8035.T,9984.T,AAPL,AZN.L,BAS.DE,BRK-B,CL=F,DX-Y.NYB,EEM,GC=F,HG=F,JPM,MSFT,NVDA,RIO.L,SAP.DE,SHEL.L,SIE.DE,SPY,XBI,XLE,XLF,XLK,^GDAXI,^IRX,^N225,^TNX,^VIX
2016-06-06,837.8862915039062,1988.5577392578125,716.2355346679688,22.453092575073242,4055.920166015625,40.40915298461914,141.82000732421875,49.689998626708984,93.9000015258789,27.428653717041016,1244.5999755859375,2.117000102996826,50.031742095947266,46.18943786621094,1.1349000930786133,2000.79345703125,61.23179626464844,1692.9581298828125,63.6434326171875,179.56069946289062,58.82637405395508,22.66802978515625,15.936386108398438,19.740575790405273,10121.080078125,0.25,16580.029296875,1.7230000495910645,13.649999618530273
2016-06-07,835.9642333984375,1981.302490234375,715.8828735351562,22.544147491455078,4042.45849609375,41.50113296508789,141.41000366210938,50.36000061035156,93.83000183105469,27.676986694335938,1244.4000244140625,2.0510001182556152,49.86311721801758,46.1628532409668,1.1371089220046997,1999.3043212890625,62.00286865234375,1747.6978759765625,64.73385620117188,179.8411102294922,57.79123306274414,23.181312561035156,15.902691841125488,19.8212947845459,10287.6796875,0.26499998569488525,16675.44921875,1.7130000591278076,14.050000190734863
2016-06-08,839.956298828125,2014.8251953125,722.93603515625,22.52366065979004,4021.01953125,41.22520446777344,142.52999877929688,51.22999954223633,93.58999633789062,27.877246856689453,1259.800048828125,2.0625,50.008750915527344,46.10969543457031,1.1334277391433716,2025.11474609375,61.42884063720703,1791.489990234375,64.03573608398438,180.4273223876953,57.8602409362793,23.127981185913086,15.916168212890625,19.861656188964844,10217.0302734375,0.23499999940395355,16830.919921875,1.7059999704360962,14.079999923706055
2016-06-09,828.423583984375,1998.5643310546875,717.5286254882812,22.68528938293457,3941.74609375,40.831851959228516,142.22999572753906,50.560001373291016,94.0999984741211,27.55682373046875,1270.199951171875,2.0399999618530273,49.62553024291992,45.73755645751953,1.1628800630569458,1953.143310546875,61.111846923828125,1776.0633544921875,63.576942443847656,180.1809539794922,56.1645622253418,22.951332092285156,15.801618576049805,19.86614227294922,10088.8701171875,0.23999999463558197,16668.41015625,1.6799999475479126,14.640000343322754
2016-06-10,831.97216796875,2041.092041015625,704.8333129882812,22.498615264892578,3841.033203125,39.78683853149414,141.75999450683594,49.06999969482422,94.5999984741211,26.85988998413086,1273.4000244140625,2.0315001010894775,48.9280891418457,45.6135139465332,1.1339184045791626,1927.829833984375,59.681087493896484,1771.5845947265625,61.95461654663086,178.47325134277344,54.882938385009766,22.454713821411133,15.606203079223633,19.71366310119629,9834.6201171875,0.23999999463558197,16601.359375,1.6390000581741333,17.030000686645508
2016-06-13,802.5491943359375,1938.774658203125,671.4488525390625,22.159414291381836,3814.110595703125,39.25846481323242,140.94000244140625,48.880001068115234,94.37000274658203,26.483388900756836,1284.4000244140625,2.057499885559082,48.49123001098633,44.42620849609375,1.148398995399475,1937.2603759765625,58.42166519165039,1763.6224365234375,60.870845794677734,177.09695434570312,53.96608352661133,22.38804817199707,15.498379707336426,19.49392318725586,9657.4404296875,0.24500000476837158,16019.1796875,1.6160000562667847,20.969999313354492
2016-06-14,797.3743286132812,1933.020751953125,663.80810546875,22.186735153198242,3763.255615234375,39.017757415771484,141.3000030517578,48.4900016784668,94.93000030517578,26.395273208618164,1285.5999755859375,2.0445001125335693,47.57920455932617,44.15153884887695,1.1506084203720093,1881.668701171875,57.701988220214844,1713.8587646484375,59.953277587890625,176.74867248535156,53.729488372802734,22.374717712402344,15.26927661895752,19.538776397705078,9519.2001953125,0.2630000114440918,15859.0,1.6109999418258667,20.5
2016-06-15,807.72412109375,1947.53076171875,666.7469482421875,22.11388397216797,3801.147705078125,39.91012954711914,140.4499969482422,48.0099983215332,94.61000061035156,26.675642013549805,1285.800048828125,2.0934998989105225,47.494895935058594,44.027488708496094,1.1623890399932861,1955.12841796875,57.98471450805664,1706.8919677734375,61.01710891723633,176.502197265625,53.96608352661133,22.321380615234375,15.289494514465332,19.48944664001465,9606.7099609375,0.2549999952316284,15919.580078125,1.5959999561309814,20.139999389648438
2016-06-16,780.814697265625,1898.998291015625,657.225341796875,22.20722770690918,3800.150146484375,39.82793045043945,141.99000549316406,46.209999084472656,94.56999969482422,26.57952117919922,1296.0999755859375,2.049999952316284,47.68650436401367,44.64772415161133,1.1670525074005127,1940.7344970703125,57.68486404418945,1719.333251953125,60.432003021240234,177.02896118164062,54.08438491821289,22.214733123779297,15.329923629760742,19.529809951782227,9550.4697265625,0.24500000476837158,15434.1396484375,1.5640000104904175,19.3700008392334
2016-06-17,801.5142822265625,1946.2796630859375,655.5794677734375,21.701847076416016,3782.201416015625,39.63420104980469,140.72999572753906,47.97999954223633,94.20999908447266,26.651609420776367,1292.5,2.052500009536743,47.73248291015625,44.417362213134766,1.1466811895370483,1990.8662109375,58.06182098388672,1757.65087890625,61.36286544799805,176.36964416503906,52.659610748291016,22.4415225982666,15.31705379486084,19.39957046508789,9631.3603515625,0.24799999594688416,15599.66015625,1.6180000305175781,19.40999984741211
2016-06-20,823.2489013671875,1979.0511474609375,677.208740234375,21.64947509765625,3837.045166015625,40.925785064697266,141.6699981689453,49.369998931884766,93.61000061035156,27.124244689941406,1290.0,2.0934998989105225,47.80145263671875,44.36418914794922,1.1672978401184082,2025.610595703125,59.629676818847656,1785.5184326171875,63.1314697265625,177.50546264648438,53.43909454345703,22.6361141204834,15.405121803283691,19.48069190979004,9962.01953125,0.24799999594688416,15965.2998046875,1.6699999570846558,18.3700008392334
2016-06-21,833.4508056640625,2010.822265625,686.7304077148438,21.833877563476562,3861.474853515625,40.984500885009766,143.52999877929688,48.849998474121094,94.0199966430664,27.33252716064453,1270.5,2.116499900817871,48.245975494384766,45.35654830932617,1.1601803302764893,2016.676513671875,60.203697204589844,1799.949951171875,63.670040130615234,178.0093994140625,52.481998443603516,22.90451431274414,15.493192672729492,19.615873336791992,10015.5400390625,0.26499998569488525,16169.1103515625,1.6970000267028809,18.479999542236328
2016-06-22,829.0152587890625,1994.8115234375,704.5982666015625,21.751920700073242,3875.93408203125,41.40132141113281,143.94000244140625,49.130001068115234,93.72000122070312,27.401954650878906,1268.0,2.135499954223633,48.06202697753906,45.179344177246094,1.1591986417770386,2052.4140625,60.04948425292969,1801.940185546875,63.89609909057617,177.71902465820312,52.59054183959961,22.777021408081055,15.479640007019043,19.54827880859375,10071.0595703125,0.2680000066757202,16065.7197265625,1.684999942779541,21.170000076293945
2016-06-23,848.236083984375,2021.8292236328125,714.2372436523438,21.87712860107422,3887.40087890625,42.19389724731445,145.97999572753906,50.11000061035156,93.52999877929688,28.063989639282227,1261.199951171875,2.1635000705718994,49.08903121948242,45.9945068359375,1.1901236772537231,2074.749267578125,60.92335891723633,1843.2445068359375,64.99980163574219,180.0334014892578,53.7943000793457,23.152786254882812,15.804815292358398,19.814157485961914,10257.0302734375,0.2750000059604645,16238.349609375,1.7389999628067017,17.25
2016-06-24,774.7529296875,1896.246337890625,647.1156616210938,21.26247787475586,4020.022705078125,39.375877380371094,139.7100067138672,47.63999938964844,95.44999694824219,26.360458374023438,1320.0,2.111999988555908,45.67848205566406,44.15153884887695,1.1223828792572021,2062.3408203125,57.496368408203125,1863.1497802734375,60.18599319458008,173.5685577392578,51.189449310302734,22.404621124267578,14.958006858825684,19.052589416503906,9557.16015625,0.23800000548362732,14952.01953125,1.5789999961853027,25.760000228881836
2016-06-27,761.5938110351562,2019.5777587890625,664.7483520507812,20.9528751373291,4114.2529296875,38.272159576416016,138.5,46.33000183105469,96.54000091552734,26.021360397338867,1322.5,2.126499891281128,44.1533088684082,42.91107177734375,1.1103565692901611,2070.28271484375,55.8599853515625,1897.984375,58.104881286621094,170.45993041992188,49.01872253417969,21.6866512298584,14.531217575073242,18.669546127319336,9268.66015625,0.23499999940395355,15309.2099609375,1.4600000381469727,23.850000381469727
2016-06-28,735.5716552734375,2021.0792236328125,666.2766723632812,21.30573081970215,4261.33447265625,38.636146545410156,140.27999877929688,47.849998474121094,96.25,26.788360595703125,1315.300048828125,2.1700000762939453,45.61716842651367,43.80598831176758,1.1265556812286377,2116.939453125,56.88808822631836,1911.9180908203125,59.301692962646484,173.5343475341797,51.30785369873047,22.290555953979492,14.903810501098633,19.039066314697266,9447.2802734375,0.25999999046325684,15323.1396484375,1.4609999656677246,18.75
2016-06-29,756.862548828125,2108.13623046875,682.7335815429688,21.49012565612793,4368.02880859375,39.645938873291016,142.1199951171875,49.880001068115234,95.7699966430664,27.46654510498047,1323.9000244140625,2.183500051498413,46.90474319458008,44.78063201904297,1.1449629068374634,2200.326171875,58.018978118896484,1990.54443359375,60.35222244262695,176.48924255371094,53.34042739868164,22.71327781677246,15.242531776428223,19.331981658935547,9612.26953125,0.2549999952316284,15566.830078125,1.4769999980926514,16.639999389648438
2016-06-30,746.9564819335938,2145.16015625,680.5001220703125,21.7633113861084,4454.2822265625,40.29759979248047,144.7899932861328,48.33000183105469,96.13999938964844,27.741050720214844,1318.4000244140625,2.194499969482422,47.625186920166016,45.33883285522461,1.1537991762161255,2277.26123046875,57.53921127319336,2037.8199462890625,61.043701171875,178.8975372314453,53.36016082763672,22.89444351196289,15.486417770385742,19.543771743774414,9680.08984375,0.24799999594688416,15575.919921875,1.4880000352859497,15.630000114440918
2016-07-01,755.08837890625,2171.177490234375,673.2122192382812,21.829326629638672,4489.68115234375,40.77901840209961,143.9600067138672,48.9900016784668,95.6500015258789,28.00748062133789,1336.699951171875,2.2149999141693115,47.31621551513672,45.329986572265625,1.1452082395553589,2327.888671875,57.74482727050781,2066.185302734375,61.209930419921875,179.27330017089844,55.0671272277832,23.015226364135742,15.405121803283691,19.588836669921875,9776.1201171875,0.24300000071525574,15682.48046875,1.4559999704360962,14.770000457763672
2016-07-04,758.0455322265625,2139.40625,680.8528442382812,21.829326629638672,4461.2626953125,40.432640075683594,143.9600067138672,48.9900016784668,95.6500015258789,28.00748062133789,1336.699951171875,2.2149999141693115,47.31621551513672,45.329986572265625,1.1452082395553589,2338.808349609375,57.62489318847656,2041.3031005859375,61.00381851196289,179.27330017089844,55.0671272277832,23.015226364135742,15.405121803283691,19.588836669921875,9709.08984375,0.24300000071525574,15775.7998046875,1.4559999704360962,14.770000457763672
2016-07-05,761.8895263671875,2138.906005859375,673.3296508789062,21.624441146850586,4541.53271484375,39.69878005981445,142.22999572753906,46.599998474121094,96.16999816894531,27.4100341796875,1356.4000244140625,2.18149995803833,45.995452880859375,45.33883285522461,1.1621438264846802,2309.52392578125,57.410701751708984,2093.554443359375,59.727210998535156,177.98377990722656,54.376441955566406,22.552242279052734,15.174792289733887,19.444639205932617,9532.6103515625,0.23800000548362732,15669.330078125,1.3669999837875366,15.579999923706055
2016-07-06,748.7305297851562,2107.88623046875,659.8113403320312,21.747373580932617,4539.5400390625,38.77705001831055,142.50999450683594,47.43000030517578,96.05999755859375,27.337366104125977,1364.9000244140625,2.1514999866485596,46.48977279663086,45.52490234375,1.1695071458816528,2312.99853515625,57.145103454589844,2072.156982421875,58.53706741333008,179.05125427246094,55.8268928527832,22.649539947509766,15.215435028076172,19.57982635498047,9373.259765625,0.2630000114440918,15378.990234375,1.3849999904632568,14.960000038146973
2016-07-07,750.0612182617188,2084.3701171875,650.0545654296875,21.84070587158203,4580.4228515625,38.75944137573242,141.91000366210938,45.13999938964844,96.33000183105469,27.264705657958984,1360.0999755859375,2.122499942779541,46.79100799560547,45.52490234375,1.1999413967132568,2322.925537109375,57.74482727050781,2087.085693359375,58.57695770263672,178.94017028808594,56.310359954833984,22.41803550720215,15.235761642456055,19.57982635498047,9418.7802734375,0.27000001072883606,15276.240234375,1.3869999647140503,14.760000228881836
2016-07-08,747.3999633789062,2123.896484375,634.6553955078125,22.009166717529297,4560.9775390625,39.340660095214844,143.64999389648438,45.40999984741211,96.30000305175781,27.854080200195312,1356.5999755859375,2.118499994277954,47.75648880004883,46.34006118774414,1.248046875,2350.721435546875,59.4326286315918,2092.062255859375,59.33493423461914,181.60476684570312,56.82344436645508,22.716632843017578,15.527061462402344,19.886253356933594,9629.66015625,0.27300000190734863,15106.98046875,1.3660000562667847,13.199999809265137
2016-07-11,747.3999633789062,2123.896484375,634.6553955078125,22.07746696472168,4543.029296875,40.39741134643555,143.92999267578125,44.7599983215332,96.56999969482422,28.12051010131836,1355.0,2.1470000743865967,48.09633255004883,46.59701156616211,1.276762843132019,2427.15966796875,60.48643112182617,2091.06689453125,61.46924591064453,182.24522399902344,56.606361389160156,22.760242462158203,15.615129470825195,20.003416061401367,9833.41015625,0.2750000059604645,15708.8203125,1.434000015258789,13.539999961853027
