Date,4063.T,6758.T,6861.T,7203.T,8035.T,8058.T,8306.T,9432.T,9983.T,9984.T,AAPL,AIR.DE,ALV.DE,AMZN,AZN.L,BAS.DE,BATS.L,BMW.DE,BP.L,BRK-B,DGE.L,DTE.DE,GOOGL,GSK.L,HSBA.L,JPM,LLY,MBG.DE,META,MSFT,MUV2.DE,NVDA,REL.L,RIO.L,SAP.DE,SHEL.L,SIE.DE,SPY,ULVR.L,V,VOW3.DE
2022-06-15,3169.977294921875,2164.283935546875,45098.74609375,1849.6905517578125,15402.2490234375,1289.8719482421875,643.1905517578125,134.71023559570312,21542.240234375,1229.197021484375,132.76486206054688,89.95521545410156,153.8941650390625,107.66999816894531,9848.0439453125,38.70471954345703,3552.654296875,61.92338180541992,426.52044677734375,278.92999267578125,3502.286376953125,15.864048957824707,108.86473846435547,1728.497802734375,529.1930541992188,104.29800415039062,283.42681884765625,46.865745544433594,168.0314178466797,244.11370849609375,194.40890502929688,16.50045394897461,2114.3125,5620.54443359375,84.20215606689453,2267.642578125,98.50142669677734,358.8270263671875,3873.304931640625,190.2227325439453,102.2110366821289
2022-06-16,3137.9111328125,2197.3857421875,45342.52734375,1903.04736328125,15278.427734375,1307.82373046875,649.3599853515625,136.15457153320312,21853.46875,1222.3519287109375,127.50055694580078,86.65180206298828,151.41864013671875,103.66000366210938,9752.12109375,36.04835891723633,3429.529296875,60.06272506713867,403.5677490234375,268.55999755859375,3425.878662109375,15.691306114196777,105.16432189941406,1681.62939453125,510.2432861328125,102.50865173339844,278.66748046875,45.58032989501953,159.6173858642578,237.5299530029297,189.85379028320312,15.575939178466797,2080.33935546875,5430.03564453125,83.04779052734375,2140.829833984375,92.46370697021484,346.9512939453125,3794.8134765625,183.32794189453125,99.25021362304688
2022-06-17,2982.160888671875,2183.755615234375,44923.23046875,1834.5731201171875,14508.3125,1300.7606201171875,635.2832641601562,134.25228881835938,21972.18359375,1170.524169921875,128.97103881835938,87.58235168457031,151.369140625,106.22000122070312,9915.9892578125,35.760223388671875,3424.545166015625,60.41305160522461,378.66912841796875,268.0799865722656,3493.297607421875,15.948657989501953,106.26521301269531,1693.296142578125,507.35101318359375,102.14717102050781,281.40509033203125,45.750244140625,162.46507263183594,240.12852478027344,188.13487243652344,15.8544921875,2085.3349609375,5163.7197265625,84.23054504394531,2040.97802734375,93.65679168701172,347.6991882324219,3836.995849609375,184.25888061523438,98.45787048339844
2022-06-20,2791.595703125,2146.759033203125,44932.9765625,1858.1387939453125,13753.302734375,1244.55126953125,635.0224609375,134.88636779785156,22171.115234375,1205.9722900390625,128.97103881835938,90.29952239990234,153.58056640625,106.22000122070312,10045.8828125,36.11545944213867,3504.800537109375,61.284996032714844,390.6943359375,268.0799865722656,3533.249267578125,16.325868606567383,106.26521301269531,1708.9859619140625,536.0745849609375,102.14717102050781,281.40509033203125,46.52592468261719,162.46507263183594,240.12852478027344,191.3148651123047,15.8544921875,2089.331787109375,5111.85400390625,84.43871307373047,2107.379638671875,93.58448791503906,347.6991882324219,3845.53955078125,184.25888061523438,99.94523620605469
2022-06-21,2837.404541015625,2232.4345703125,45976.34765625,1901.71337890625,14103.62890625,1271.6260986328125,652.7488403320312,135.06253051757812,22139.029296875,1240.6871337890625,133.19618225097656,89.38758087158203,152.77191162109375,108.68000030517578,10119.826171875,36.37201690673828,3486.855224609375,62.01680374145508,394.5363464355469,271.7699890136719,3524.2607421875,16.174278259277344,110.62964630126953,1701.3421630859375,537.3711547851562,104.67756652832031,287.6348571777344,47.40502166748047,155.82716369628906,246.03359985351562,189.2521514892578,16.539386749267578,2100.322998046875,5236.5322265625,84.64688110351562,2147.81982421875,93.22294616699219,356.4519958496094,3848.209228515625,188.5063018798828,101.80791473388672
2022-06-22,2776.020263671875,2213.9365234375,46210.37109375,1917.2755126953125,13560.0185546875,1195.1104736328125,651.010986328125,138.5852813720703,22299.45703125,1228.463623046875,132.6864471435547,86.5587387084961,151.69918823242188,108.94999694824219,10295.681640625,34.260345458984375,3468.411376953125,60.849029541015625,382.51116943359375,269.7900085449219,3546.234130859375,16.451019287109375,110.57362365722656,1715.6236572265625,532.1848754882812,104.09016418457031,296.6796875,46.11222457885742,154.63648986816406,245.442138671875,188.30677795410156,16.333721160888672,2123.30517578125,5006.12451171875,84.73204040527344,2072.930419921875,91.77679443359375,355.8057861328125,3854.6162109375,187.95355224609375,100.36225128173828
2022-06-23,2633.0966796875,2189.597412109375,45001.23828125,1891.0421142578125,13572.1005859375,1162.4443359375,652.1405639648438,140.4171142578125,22716.568359375,1247.5322265625,135.54896545410156,84.55809783935547,147.70538330078125,112.44000244140625,10371.62109375,32.7052116394043,3442.490478515625,58.31105422973633,374.8768615722656,267.5199890136719,3531.25146484375,16.4439697265625,111.3219223022461,1729.50341796875,525.2034912109375,102.95148468017578,302.5129089355469,43.27546310424805,157.513916015625,250.9980926513672,186.50192260742188,16.198936462402344,2122.3056640625,4897.4052734375,84.57118225097656,2026.000244140625,89.71601104736328,359.2935791015625,3872.771240234375,190.6881866455078,96.65078735351562
2022-06-24,2746.70263671875,2190.57080078125,45098.74609375,1877.702880859375,14112.6884765625,1165.0931396484375,639.888671875,139.11367797851562,22601.0625,1277.11328125,138.8722686767578,86.2330551147461,149.52073669433594,116.45999908447266,10767.30078125,33.32489776611328,3519.754638671875,58.34219741821289,385.70452880859375,278.2799987792969,3654.10400390625,16.639623641967773,117.0079345703125,1766.31396484375,535.8751831054688,106.02411651611328,314.9917907714844,43.260684967041016,168.83506774902344,259.5696105957031,191.3148651123047,17.098487854003906,2203.2412109375,4966.22802734375,87.36246490478516,2084.41357421875,92.75294494628906,370.71697998046875,3990.774658203125,199.28973388671875,96.73419952392578
2022-06-27,2876.800048828125,2240.2236328125,46181.12109375,1886.595458984375,14426.7724609375,1183.9276123046875,639.3671264648438,136.96481323242188,22937.958984375,1324.54052734375,138.8722686767578,86.92166137695312,149.3887176513672,113.22000122070312,10797.2763671875,33.79459762573242,3560.62939453125,58.95722579956055,390.79412841796875,278.3999938964844,3651.107666015625,16.60613441467285,114.88398742675781,1774.360595703125,537.1717529296875,105.17462158203125,316.5880126953125,43.76302719116211,168.17030334472656,256.844970703125,189.76783752441406,16.84190559387207,2233.217529296875,5038.04345703125,87.3340835571289,2109.376220703125,94.12679290771484,369.30096435546875,3987.571044921875,197.3987579345703,96.52568817138672
2022-06-28,2863.057373046875,2258.721923828125,46161.6171875,1927.5023193359375,14360.3310546875,1202.4678955078125,643.7119140625,139.74778747558594,23101.595703125,1323.562744140625,134.73533630371094,88.35468292236328,151.0885772705078,107.4000015258789,10777.29296875,33.96432113647461,3616.9580078125,59.54111099243164,396.23291015625,273.8599853515625,3675.577880859375,16.805316925048828,111.08934783935547,1776.1702880859375,544.3526000976562,104.66854095458984,307.2529296875,43.534019470214844,159.42886352539062,248.6903533935547,194.49484252929688,15.956327438354492,2212.23388671875,5136.7890625,86.33110809326172,2173.781494140625,94.12679290771484,361.75506591796875,3996.1142578125,192.12339782714844,97.87406158447266
